Site,Square,AU,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?,Width,Thick,Platthic,area,elongation
J,B,1,15,1,984,Chert,Grey,0.09,6.5,Flake,0,,Hertz,,,4.31,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,5.14,2.43,3.05,33.41,1.26459144
J,B,1,15,1,985,Chert,Grey,0.28,11.66,Flake,0,,Hertz,,,8.6,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,11.01,1.97,1.57,128.3766,1.059037239
J,B,1,15,1,986,Chert,Brown,0.53,13.02,Flake,0,,Hertz,,,4.26,Single,,No,5,1,,Single,,No,5,1,No,,,,,,,,,,,,Hinge,,,,,9.53,2.82,3.14,124.0806,1.366211962
J,B,1,15,1,988,Chert,Grey,0.58,15.08,Flake,20,Angul,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,18.63,2.34,,280.9404,0.809447128
J,B,1,15,1,989,Chert,Peach,0.26,10.62,Flake,0,,Hertz,,,5.73,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,No,,,,,,,1,,,,,Feather,,,,,11.85,2.03,3.65,125.847,0.896202532
J,B,1,15,1,990,Chert,Grey,0.11,10.1,Flake,0,,Hertz,,,4.22,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Hinge,,,,,6.72,1.58,0.59,67.872,1.50297619
J,B,1,15,1,991,Volcanic,Caramel,0.45,7.59,Flake,20,Angul,Bending,,,7.38,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,8.09,4.65,5.12,61.4031,0.938195303
J,B,1,15,1,992,Chert,Brown,0.92,12.06,RetF,0,,Hertz,,2,,Focal,,Yes,9,,Yes,Focal,,Yes,9,,Yes,D-V,Percus,Prox,,,,,,,,2,Hinge,,,,,17.35,3.58,,209.241,0.695100865
J,B,1,15,1,993,Chert,Grey,0.44,7.02,RetF,0,,Hertz,,1,9.15,Single,,Yes,4,1,Yes,Single,,Yes,4,1,Yes,V-D,Percus,Llat,,,,,,,,,Feather,,,,,14.27,4.82,1.94,100.1754,0.491941135
J,B,1,15,1,994,Chert,Brown,0.25,14.9,Flake,0,,Hertz,,,4.83,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,No,,,,,,,,,,,,Feather,,,,,4.98,3.4,2.96,74.202,2.991967871
J,B,1,15,1,995,Chert,Brown,0.07,3.6,Flake,0,,Bending,,,10.36,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,,,,,Feather,,,,,10.86,0.67,3.55,39.096,0.331491713
J,B,1,15,1,996,Chert,Caramel,1.01,18.45,Flake,0,,Hertz,,,4.87,2-scars,,No,9,1,,2-scars,,No,9,1,No,,,,,,,,,,,,Feather,,,,,12.48,4.59,4.28,230.256,1.478365385
J,B,1,15,1,997,Chert,Grey,0.02,5.26,Flake,0,,,,,,Coll,,No,1,,,Coll,,No,1,,No,,,,,,,,,,,,Step,,,,,6.47,0.58,,34.0322,0.812982998
J,B,1,15,1,999,Chert,Grey,0.04,7.26,Flake,0,,Hertz,,,,Partcoll,,No,3,,,Partcoll,,No,3,,No,,,,,,,,,,,,Feather,,,,,3.57,1.52,,25.9182,2.033613445
J,B,1,15,1,1000,Chert,Grey,0.02,6.41,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,,,,Feather,,,,,3.59,0.89,,23.0119,1.78551532
J,B,1,15,1,1001,Chert,Grey,0.39,10.65,Flake,0,,Hertz,,,6.31,Single,,No,6,1,,Single,,No,6,1,No,,,,,,,,,,,,Feather,,,,,14.07,2.59,1.81,149.8455,0.756929638
J,B,1,15,1,1002,Chert,Grey,0.42,8.77,Flake,0,,Hertz,Long,,,Focal,,Yes,8,,,Focal,,Yes,8,,No,,,,,,,,,,,,Feather,,,,,10.37,3.05,,90.9449,0.845708775
J,B,1,15,1,1003,Chert,Grey,0.02,4.4,Flake,0,,Hertz,,,2.95,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,3.56,1.81,1.43,15.664,1.235955056
J,B,1,15,1,1006,Chert,Red,0.01,2.7,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Step,,,,,3.67,0.98,,9.909,0.735694823
J,B,1,15,1,1007,Chert,Grey,5.05,24.04,RetF,0,,Hertz,,1,21.17,2-scars,,No,3,2,Yes,2-scars,,No,3,2,Yes,V-D,Percus,Llat,,,,,,,,1,Hinge,,,,,22.99,6.03,9.62,552.6796,1.045672031
J,B,1,15,1,1008,Volcanic,Grey,6.55,35.6,Flake,0,,Hertz,,,7.41,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Step,,,,,27.18,8.6,2.66,967.608,1.309786608
J,B,1,15,1,1009,Chert,Grey,3.28,21.32,RetF,0,,Bending,,,12.38,Single,,Yes,7,1,,Single,,Yes,7,1,No,,,,,,,,,,,,Feather,,,,,19.34,8.64,5.32,412.3288,1.10237849
J,B,1,15,1,1010,Chert,Grey,2.64,30.77,Flake,0,,Hertz,,,,Focal,,Yes,7,,,Focal,,Yes,7,,No,,,,,,,,,,,,Feather,,,,,19.41,4.8,,597.2457,1.585265327
J,B,1,15,1,1011,Volcanic,Lt Brown,10.33,33.44,Flake,0,,Hertz,,,29.72,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,No,,,,,,,,,,,,Feather,,,,,32.21,9.24,12.99,1077.1024,1.038186898
J,B,1,15,1,1012,Volcanic,Dk Brown,5.94,35.98,Flake,0,,Hertz,,,16.94,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,23.67,7.01,5.85,851.6466,1.520067596
J,B,1,15,1,1014,Chert,Grey,1.94,21.44,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Step,,,,,11.62,5.76,,249.1328,1.845094664
J,B,1,15,1,1015,Chert,Grey,4.62,28.68,Flake,0,,Hertz,,,3.71,Single,,No,9,1,,Single,,No,9,1,No,,,,,,,,,,,,Feather,,,,,24.35,9.3,3.48,698.358,1.177823409
J,B,1,15,1,1016,Chert,Brown,4.02,21.05,Flake,5,Angul,Hertz,,,16.39,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Hinge,,,,,20.81,6.76,7.77,438.0505,1.011532917
J,B,1,15,1,1017,Chert,Dk Brown,0.56,16.24,Flake,15,Angul,Hertz,,,9.31,Cort,,No,4,0,,Cort,,No,4,0,No,,,,,,,,,,,,Feather,,,,,10.87,3.52,4.32,176.5288,1.494020239
J,B,1,15,1,1018,Chert,Peach,0.73,16.68,Flake,0,,Bending,,,6.35,2-scars,,Yes,7,2,,2-scars,,Yes,7,2,No,,,,,,,1,,,,,Feather,,,,,7.62,4.22,3.08,127.1016,2.188976378
J,B,1,15,1,1019,Chert,Grey,16.73,11.14,Flake,0,,Bending,,,11.89,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,9.66,3.6,3.81,107.6124,1.15320911
J,B,1,15,1,1020,Obsidian,Black,3.67,24.91,RetF,0,,Hertz,,1,5.17,Single,,No,8,1,Yes,Single,,No,8,1,Yes,D-V,Percus,Rlat,,,,,,1,,1,Hinge,,,,,22.42,5.26,2.43,558.4822,1.111061552
J,B,1,15,1,1023,Chert,Red,0.16,7.29,Flake,0,,Hertz,,,6.09,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,5.28,5.95,3.35,38.4912,1.380681818
J,B,1,15,1,1026,Volcanic,Grey,51.85,75.01,RetF,0,,Hertz,,1,23.21,Single,,Yes,7,1,Yes,Single,,Yes,7,1,Yes,D-V,Percus,Prox,,,,,,,,2,Feather,,,,,35.58,16.29,14,2668.8558,2.108206858
J,B,1,15,1,5027,Volcanic,Grey,6.84,50.08,Flake,90,Round,Hertz,,,8.15,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,19.67,6.15,4.17,985.0736,2.546009151
J,B,1,15,1,5029,Chert,Grey,0.12,11.81,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Step,,,,,7.05,1.23,,83.2605,1.675177305
J,B,1,15,1,5030,Chert,Grey,0.13,9.19,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,8.84,1.65,,81.2396,1.03959276
J,B,1,15,1,5031,Chert,Grey,0.2,7.82,Flake,0,,Hertz,,,5.29,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Step,,,,,8,1.89,1.11,62.56,0.9775
J,B,1,15,1,5033,Chert,Grey,0.31,14.6,Flake,0,,Hertz,,,1.61,Single,,Yes,8,1,,Single,,Yes,8,1,No,,,,,,,,,,,,Hinge,,,,,8.73,1.98,2.1,127.458,1.672394044
J,B,1,15,1,5034,Chert,Grey,0.39,12.42,Flake,0,,Bending,,,6.46,2-scars,,Yes,8,2,,2-scars,,Yes,8,2,No,,,,,,,,,,,,Hinge,,,,,10.47,2.01,1.83,130.0374,1.186246418
J,B,1,15,1,5035,Quartzite,Cream,1.62,30.89,Flake,0,,Bending,,,11.51,Single,,Yes,8,1,No,Single,,Yes,8,1,No,V-D,Press,Llat,,,,,,,,,Step,,,,,10.93,3.61,2.23,337.6277,2.826166514
J,B,1,15,1,5036,Chert,Cream,0.9,10.43,Flake,0,,Hertz,,,21.43,3-scars,,No,1,3,,3-scars,,No,1,3,No,,,,,,,,,,,,Feather,,,,,20.88,4.32,5.86,217.7784,0.499521073
J,B,1,15,1,5039,Volcanic,Grey,0.07,8.12,Flake,0,,Bending,,,4.83,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Step,,,,,5.14,1.25,1.1,41.7368,1.579766537
J,B,1,15,1,5040,Chert,Grey,0.11,9.94,Flake,0,,Hertz,,,3.51,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Hinge,,,,,4.83,1.87,1.95,48.0102,2.057971014
J,B,1,15,1,5041,Chert,Grey,0.38,8.04,Flake,0,,Hertz,,,6.22,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Step,,,,,11.16,2.77,3.97,89.7264,0.720430108
J,B,1,15,1,5042,Chert,Brown,0.14,5.36,Flake,0,,Hertz,,,,Focal,,No,5,,,Focal,,No,5,,No,,,,,,,,,,,,Step,,,,,13.4,0.86,,71.824,0.4
J,B,1,15,1,9342,Chert,Grey,0.08,12.95,Flake,0,,Hertz,,,2.35,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,5.34,1.25,0.91,69.153,2.425093633
J,B,1,15,1,9343,Chert,Cream,0.04,4.38,Flake,0,,Bending,,,5.72,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,5.72,2.23,2.26,25.0536,0.765734266
J,B,1,16,2,1034,Chert,Dk Brown,0.44,15.26,RetF,0,,Hertz,Long,3,4.67,Single,,Yes,4,1,Yes,Single,,Yes,4,1,Yes,D-V,Percus,Rlat,,,Llat,,,,,1,Feather,,,,,8.91,2.32,4.73,135.9666,1.712682379
J,B,1,16,2,1035,Chert,Grey,0.94,16.04,Flake,0,,Hertz,,,8.94,Single,,No,5,1,,Single,,No,5,1,No,,,,,,,,,,,,Feather,,,,,13.69,4.51,3.61,219.5876,1.171658145
J,B,1,16,2,1036,Chert,Grey,0.34,9.4,Flake,15,Angul,Hertz,,,12.84,Cort,,Yes,2,1,,Cort,,Yes,2,1,No,,,,,,,1,,,,,Feather,,,,,12.96,2.73,3.41,121.824,0.725308642
J,B,1,16,2,1037,Chert,Brown,0.38,15.12,Flake,0,,Hertz,,,8.42,2-scars,,No,8,2,,2-scars,,No,8,2,No,,,,,,,,,,,,Feather,,,,,10.08,2.49,3.51,152.4096,1.5
J,B,1,16,2,1038,Chert,Brown,0.07,8.27,Flake,0,,Hertz,,,3.78,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,1,,,,Feather,,,,,9.26,0.94,1.15,76.5802,0.893088553
J,B,1,16,2,1042,Chert,Grey,0.14,8.39,Flake,0,,Hertz,,,,Focal,,No,5,,,Focal,,No,5,,No,,,,,,,,,,,,Step,,,,,9.92,2.17,,83.2288,0.845766129
J,B,1,16,2,1043,Chert,Peach,0.13,9.34,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,1,,,,,Feather,,,,,6.72,2.09,,62.7648,1.389880952
J,B,1,16,2,1044,Chert,Grey,0.04,6.24,Flake,0,,Hertz,,,4.1,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,4.77,1.17,1.37,29.7648,1.308176101
J,B,1,16,2,1045,Chert,Brown,0.22,14.83,Flake,20,Angul,Hertz,,,2.64,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,5.61,2.54,0.85,83.1963,2.643493761
J,B,1,16,2,1046,Chert,Red,0.09,4.28,Flake,0,,Bending,,,12.15,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,7.84,3.16,3.37,33.5552,0.545918367
J,B,1,16,2,1047,Chert,Dk Brown,0.62,11.9,Flake,5,Angul,Hertz,,,5.83,Cort,,Yes,5,0,,Cort,,Yes,5,0,No,,,,,,,,,,,,Feather,,,,,14.27,3.52,2.33,169.813,0.833917309
J,B,1,16,2,1048,Chert,Grey,0.78,13.42,Flake,0,,Bending,,,10.66,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,No,,,,,,,,,,,,Feather,,,,,9.08,5.44,5.5,121.8536,1.477973568
J,B,1,16,2,1049,Chert,Red,0.49,7.39,Flake,0,,Hertz,,,9.96,2-scars,,Yes,5,2,,2-scars,,Yes,5,2,No,,,,,,,,,,,,Feather,,,,,12.9,4.58,5.27,95.331,0.572868217
J,B,1,16,2,1050,Volcanic,Brown,1.92,16.55,Flake,20,Angul,Bending,,,6.49,Cort,,No,3,0,,Cort,,No,3,0,No,,,,,,,,,,,,Feather,,,,,10.62,6.02,5.41,175.761,1.558380414
J,B,1,16,2,1051,Chert,Grey,0.21,10.81,Flake,0,,Hertz,,,4.48,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,8.12,2.24,1.39,87.7772,1.331280788
J,B,1,16,2,1056,Volcanic,Grey,0.17,8.94,Flake,0,Angul,Hertz,,,5.89,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,5.84,2.14,2.31,52.2096,1.530821918
J,B,1,16,2,1058,Chert,Grey,0.03,4.34,Flake,0,,Hertz,,,6.88,2-scars,,Yes,1,2,,2-scars,,Yes,1,2,No,,,,,,,,,,,,Hinge,,,,,7.18,1.16,1.29,31.1612,0.604456825
J,B,1,16,2,1059,Chert,Brown,0.01,3.54,Flake,0,,Hertz,,,3.08,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,1,,,,Feather,,,,,3.43,1.32,2.33,12.1422,1.032069971
J,B,1,16,2,1060,Chert,Yellow,0.01,4.52,Flake,0,,Hertz,,,2.67,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,3.19,0.89,0.92,14.4188,1.4169279
J,B,1,16,2,1061,Chert,Grey,0.02,3.83,Flake,0,,Bending,,,6.36,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,4.77,1.36,1.83,18.2691,0.80293501
J,B,1,16,2,1062,Chert,Grey,0.05,5.73,Flake,0,,Hertz,,,,Partcoll,,Yes,1,,,Partcoll,,Yes,1,,No,,,,,,,,,,,,Feather,,,,,7.99,1.37,,45.7827,0.717146433
J,B,1,16,2,1063,Chert,Grey,0.23,9.17,Flake,0,,Hertz,,,4.69,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,6.15,3.47,2.3,56.3955,1.491056911
J,B,1,16,2,1067,Chert,Grey,0.02,5.22,Flake,0,,Hertz,,,2.06,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,3.14,1.6,1.21,16.3908,1.662420382
J,B,1,16,2,1068,Chert,Grey,0.03,3.7,Flake,0,,Hertz,,,3.31,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,5.71,1.49,0.92,21.127,0.647985989
J,B,1,16,2,1069,Chert,Grey,0.05,5.2,Flake,0,,Hertz,,,2.55,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,3.72,2.44,1.26,19.344,1.397849462
J,B,1,16,2,1070,Chert,Grey,0.03,2.58,Flake,0,,Hertz,,,,Coll,,No,3,,,Coll,,No,3,,No,,,,,,,,,,,,Feather,,,,,6.04,1.43,,15.5832,0.427152318
J,B,1,16,2,1072,Chert,Grey,0.01,3.9,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,,,,Feather,,,,,1.86,0.5,,7.254,2.096774194
J,B,1,16,2,1073,Chert,Brown,0.01,4.86,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,2.46,0.23,,11.9556,1.975609756
J,B,1,16,2,1076,Chert,Grey,8,29.55,Flake,0,,Hertz,,,,Focal,,Yes,9,,,Focal,,Yes,9,,No,,,,,,,,,,,,Feather,,,,,26.09,14.4,,770.9595,1.132617861
J,B,1,16,2,1078,Chert,Cream,7.95,27.48,RetF,5,Angul,Hertz,,4,8.18,Single,,No,7,2,Yes,Single,,No,7,2,Yes,D-V,Percus,Llat,,,,,,,,2,Feather,,,,,36.96,8.34,2.84,1015.6608,0.743506494
J,B,1,16,2,1079,Chert,Cream,3.35,23.51,Flake,20,Angul,Hertz,,,20.71,Cort,,Yes,5,0,,Cort,,Yes,5,0,No,,,,,,,1,,,,,Feather,,,,,20.45,8.61,3.59,480.7795,1.149633252
J,B,1,16,2,1080,Volcanic,Grey,0.19,9.25,Flake,30,Angul,Hertz,,,,Coll,,No,2,,,Coll,,No,2,,No,,,,,,,,,,,,Feather,,,,,6.92,3.45,,64.01,1.336705202
J,B,1,16,2,1082,Chert,Red,0.67,18.9,Flake,80,Angul,Hertz,,,,Coll,,Yes,1,,,Coll,,Yes,1,,No,,,,,,,,,,,,Feather,,,,,9.34,4.3,,176.526,2.023554604
J,B,1,16,2,1084,Unknown,Red,1.54,15.23,RetF,90,Round,,Lmarg,2,,,,No,,,Yes,,,No,,,Yes,D-V,Percus,Llat,,,Dist,,,,,1,Hinge,,,,,18.75,4.62,,285.5625,0.812266667
J,B,1,16,2,1085,Volcanic,Grey,38.91,38.34,RetF,0,,Hertz,,2,,Single,,No,2,,Yes,Single,,No,2,,Yes,D-V,Percus,Prox,,,,,,,,2,Feather,,,,,78.1,18.87,,2994.354,0.490909091
J,B,1,16,2,1089,Chert,Grey,0.03,6.3,Flake,0,,Hertz,,,2.6,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,2.02,1.21,3.61,12.726,3.118811881
J,B,1,16,2,5046,Chert,Grey,0.12,10.22,Flake,0,,Hertz,,,5.56,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,6.45,1.42,1.51,65.919,1.584496124
J,B,1,16,2,5047,Chert,Brown,0.02,6.91,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,3.83,0.7,,26.4653,1.804177546
J,B,1,16,2,5048,Chert,Brown,0.02,4.31,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Hinge,,,,,5.02,0.47,,21.6362,0.858565737
J,B,1,16,2,5049,Volcanic,Grey,0.04,5.5,Flake,0,,Hertz,,,2.97,Single,,Yes,1,1,,Single,,Yes,1,1,No,,,,,,,,,,,,Feather,,,,,6.63,0.77,0.95,36.465,0.829562594
J,B,1,16,2,5050,Chert,Grey,0.03,4.47,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,6.67,1.07,,29.8149,0.670164918
J,B,1,16,2,5051,Chert,Lt Brown,0.07,9.17,Flake,0,,Hertz,,,3.02,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,5.36,1.24,1.03,49.1512,1.710820896
J,B,1,16,2,5052,Chert,Orange,0.14,8.92,Flake,0,,Bending,,,9.01,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,7.06,1.2,1.44,62.9752,1.263456091
J,B,1,16,2,5053,Chert,Lt Brown,0.01,5.87,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,No,,,,,,,,,,,,Feather,,,,,2.16,0.7,,12.6792,2.717592593
J,B,1,17,2,1095,Chert,Brown,0.32,10.07,Flake,0,,Hertz,,,9.3,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,1,,,,Feather,,,,,10.8,2.96,4.34,108.756,0.932407407
J,B,1,17,2,1096,Chert,Peach,2.21,21.86,Flake,0,,Hertz,,,9.43,2-scars,,Yes,10,2,,2-scars,,Yes,10,2,No,,,,,,,,,1,,,Feather,,,,,15.18,6.52,1.64,331.8348,1.440052701
J,B,1,17,2,1097,Chert,Peach,0.1,7.84,Flake,0,,Hertz,,,3.08,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,9.41,1.27,1.21,73.7744,0.833156217
J,B,1,17,2,1098,Chert,Faun,0.6,9.66,Flake,0,,Hertz,,,8.18,Single,,Yes,8,1,,Single,,Yes,8,1,No,,,,,,,,,,,,Feather,,,,,11.73,4.67,4.87,113.3118,0.823529412
J,B,1,17,2,1099,Chert,Grey,0.12,13.87,Flake,0,,Bending,,,4.01,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,4.93,1.48,1.35,68.3791,2.813387424
J,B,1,17,2,1100,Chert,Red,0.48,15.73,Flake,5,Angul,Hertz,,,10.01,Cort,,Yes,3,0,,Cort,,Yes,3,0,No,,,,,,,1,,,,,Feather,,,,,12.1,3.21,1.76,190.333,1.3
J,B,1,17,2,1101,Chert,Red,0.04,6.22,Flake,0,,Hertz,,,2.61,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,1,,,,Feather,,,,,7.23,0.89,1.15,44.9706,0.860304288
J,B,1,17,2,1102,Chert,Brown,1.19,19.25,Flake,0,,Hertz,,,4.09,Single,,Yes,9,1,,Single,,Yes,9,1,No,,,,,,,,,,,,Feather,,,,,8.65,9.15,4.34,166.5125,2.225433526
J,B,1,17,2,1103,Chert,Grey,0.11,9.81,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,7.05,1.24,,69.1605,1.391489362
J,B,1,17,2,1104,Chert,Dk Grey,0.61,16.84,Flake,0,,Hertz,,,7.14,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,No,,,,,,,,,,,,Feather,,,,,8.88,3.84,2.99,149.5392,1.896396396
J,B,1,17,2,1105,Chert,Faun,0.69,24.6,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,9.24,2.28,,227.304,2.662337662
J,B,1,17,2,1106,Chert,Grey,0.26,15.39,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,4.38,2.94,,67.4082,3.51369863
J,B,1,17,2,1108,Chert,Brown,0.77,6.7,Flake,0,,Hertz,,,23.5,3-scars,,Yes,4,3,,3-scars,,Yes,4,3,No,,,,,,,,,,,,Feather,,,,,23.15,4.64,6.48,155.105,0.289416847
J,B,1,17,2,1109,Chert,Yellow,0.05,6.07,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,No,,,,,,,,,,,,Feather,,,,,4.77,1.72,,28.9539,1.272536688
J,B,1,17,2,1110,Chert,Grey,1.75,10.96,Flake,5,Angul,Hertz,,,15.32,Mult,,Yes,8,4,,Mult,,Yes,8,4,No,,,,,,,,,,,,Feather,,,,,19.27,7.28,5.75,211.1992,0.56875973
J,B,1,17,2,1111,Chert,Grey,1.05,18.27,Flake,0,,Hertz,,,2.72,2-scars,,No,6,2,,2-scars,,No,6,2,No,,,,,,,1,,,,,Feather,,,,,11.56,4.76,0.84,211.2012,1.580449827
J,B,1,17,2,1112,Chert,Brown,0.06,5.66,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,1,,,,,Feather,,,,,7.44,1.3,,42.1104,0.760752688
J,B,1,17,2,1113,Chert,Brown,0.01,8.75,Flake,0,,Hertz,,,2,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,2.77,0.77,0.61,24.2375,3.158844765
J,B,1,17,2,1115,Chert,Red,0.63,11.63,Flake,0,,Hertz,,,8.45,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,1,,,,,Hinge,,,,,15.52,2.39,1.84,180.4976,0.74935567
J,B,1,17,2,1116,Chert,Grey,0.06,8.49,Flake,0,,Hertz,,,2.97,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,3.77,1.48,1.26,32.0073,2.25198939
J,B,1,17,2,1117,Chert,White,0.03,5.25,Flake,0,,Hertz,,,3.13,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,3.96,1.67,2.09,20.79,1.325757576
J,B,1,17,2,1118,Chert,Grey,1.58,16.22,Flake,0,,Hertz,,,14.29,2-scars,,Yes,8,2,,2-scars,,Yes,8,2,No,,,,,,,,,,,,Feather,,,,,20.55,5.46,7.08,333.321,0.789294404
J,B,1,17,2,1119,Chert,Red,0.05,1.8,Flake,0,,Bending,,,11.38,2-scars,,Yes,2,2,,2-scars,,Yes,2,2,No,,,,,,,1,,,,,Feather,,,,,10.77,3.15,3.1,19.386,0.167130919
J,B,1,17,2,1121,Volcanic,Dk Grey,0.65,17.44,Flake,5,Angul,Hertz,,,,Cort,,,2,,,Cort,,,2,,No,,,,,,,,,,,,Feather,,,,,11.22,3.08,,195.6768,1.554367201
J,B,1,17,2,1122,Chert,Grey,0.14,5.44,Flake,0,,Bending,,,6.92,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,No,,,,,,,,,,,,Feather,,,,,8.62,1.59,2.89,46.8928,0.631090487
J,B,1,17,2,1123,Chert,Cream,0.04,4.64,Flake,0,,Hertz,,,3.5,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,6.89,1.12,0.82,31.9696,0.673439768
J,B,1,17,2,1124,Chert,Brown,0.01,3.87,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,5.13,0.69,,19.8531,0.754385965
