Site,Square,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?,Width,Thick,Platthic,area,elongation,,,,Site,Square,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?
J,A,36,,7140,Chert,Brown,0.04,5.5,FFrag,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05,1.06,,38.775,0.780141844,,,,J,A,36,,7140,Chert,Brown,0.04,5.5,FFrag,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,A,36,,7141,Chert,Grey,0.06,4.91,Flake,0,,Hertz,,,9.16,Single,,No,1,1,,Single,,No,1,1,,,,,,,,,,,,,Hinge,,,,,11.61,0.82,0.82,57.0051,0.422911283,,,,J,A,36,,7141,Chert,Grey,0.06,4.91,Flake,0,,Hertz,,,9.16,Single,,No,1,1,,Single,,No,1,1,,,,,,,,,,,,,Hinge,,,,
J,A,36,,7142,Chert,Lt Brown,0.74,8.55,Flake-b,0,,Hertz,Rmarg,,4.32,Single,,No,6,1,,Single,,No,6,1,,,,,,,,1,,,,,Feather,,,,,18.98,4.7,2.84,162.279,0.450474183,,,,J,A,36,,7142,Chert,Lt Brown,0.74,8.55,Flake-b,0,,Hertz,Rmarg,,4.32,Single,,No,6,1,,Single,,No,6,1,,,,,,,,1,,,,,Feather,,,,
J,A,36,,7143,Chert,Grey,0.67,13.52,Flake-b,0,,Hertz,Dist,,9.97,2-scars,,No,5,2,,2-scars,,No,5,2,,,,,,,,,,,,,,,,,,13.89,2.56,4.56,187.7928,0.973362131,,,,J,A,36,,7143,Chert,Grey,0.67,13.52,Flake-b,0,,Hertz,Dist,,9.97,2-scars,,No,5,2,,2-scars,,No,5,2,,,,,,,,,,,,,,,,,
J,A,36,,7144,Chert,Dk Grey,0.87,23.3,Flake-b,0,,,Trans,,,,,,7,,,,,,7,,,,,,,,Med,,,,,,,,,,,14.68,2.33,,342.044,1.58719346,,,,J,A,36,,7144,Chert,Dk Grey,0.87,23.3,Flake-b,0,,,Trans,,,,,,7,,,,,,7,,,,,,,,Med,,,,,,,,,,
J,A,36,,7145,Chert,Grey,5.55,26.39,Flake,0,,Hertz,,,8.36,Cort,,No,8,0,,Cort,,No,8,0,,,,,,,,,,,,,Feather,,,,,25.37,8.26,4.91,669.5143,1.040204966,,,,J,A,36,,7145,Chert,Grey,5.55,26.39,Flake,0,,Hertz,,,8.36,Cort,,No,8,0,,Cort,,No,8,0,,,,,,,,,,,,,Feather,,,,
J,A,36,,7146,Chert,Pink,3.88,20.69,Flake-b,0,,Hertz,Dist,,19.53,2-scars,,Yes,9,2,,2-scars,,Yes,9,2,,,,,,,,1,,,,,,,,,,23.19,6.13,3.86,479.8011,0.892194912,,,,J,A,36,,7146,Chert,Pink,3.88,20.69,Flake-b,0,,Hertz,Dist,,19.53,2-scars,,Yes,9,2,,2-scars,,Yes,9,2,,,,,,,,1,,,,,,,,,
J,A,36,,7147,Chert,Yellow,2.3,14.91,Flake,30,Angul,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,,,,,,,,1,,,,,Feather,,,,,19.78,6.36,,294.9198,0.753791709,,,,J,A,36,,7147,Chert,Yellow,2.3,14.91,Flake,30,Angul,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,,,,,,,,1,,,,,Feather,,,,
J,A,36,,7148,Chert,Grey,0.67,6.45,Flake-b,0,,,Trans,,,,,,4,,,,,,4,,,,,,,,Dist,1,,,,,Hinge,,,,,19.78,4.24,,127.581,0.326086957,,,,J,A,36,,7148,Chert,Grey,0.67,6.45,Flake-b,0,,,Trans,,,,,,4,,,,,,4,,,,,,,,Dist,1,,,,,Hinge,,,,
J,A,36,,7149,Unknown,Unknown,0.48,15.27,Flake,0,,Bending,,,5.71,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,1,1,,,Feather,,,,,11.31,2.68,1.2,172.7037,1.350132626,,,,J,A,36,,7149,Unknown,Unknown,0.48,15.27,Flake,0,,Bending,,,5.71,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,1,1,,,Feather,,,,
J,A,36,,7150,Chert,Red,0.09,5.96,Flake-b,30,Angul,Hertz,Long,,5.53,Cort,,No,2,0,,Cort,,No,2,0,,,,,,,Llat,,,,,,Feather,,,,,4.85,2.4,2.71,28.906,1.228865979,,,,J,A,36,,7150,Chert,Red,0.09,5.96,Flake-b,30,Angul,Hertz,Long,,5.53,Cort,,No,2,0,,Cort,,No,2,0,,,,,,,Llat,,,,,,Feather,,,,
J,A,36,,7151,Chert,Grey,0.35,11.73,Flake,0,,Hertz,,,5.28,Single,,No,4,1,,Single,,No,4,1,,,,,,,,1,,,,,Feather,,,,,7.81,2.81,2.53,91.6113,1.501920615,,,,J,A,36,,7151,Chert,Grey,0.35,11.73,Flake,0,,Hertz,,,5.28,Single,,No,4,1,,Single,,No,4,1,,,,,,,,1,,,,,Feather,,,,
J,A,36,,7152,Chert,Grey,0.27,10.15,Flake,0,,Hertz,,,2.34,Single,,Yes,8,1,,Single,,Yes,8,1,,,,,,,,,,,,,Feather,,,,,14.39,1.24,0.81,146.0585,0.705350938,,,,J,A,36,,7152,Chert,Grey,0.27,10.15,Flake,0,,Hertz,,,2.34,Single,,Yes,8,1,,Single,,Yes,8,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7153,Chert,Yellow,10.29,42.46,RetF,0,,Hertz,,4,14.06,2-scars,,No,5,2,Yes,2-scars,,No,5,2,Yes,Both,Percus,Bothlats,15.93,2.07,,1,,,,7,Feather,,,,,22.44,6.14,7.5,952.8024,1.892156863,,,,J,A,36,,7153,Chert,Yellow,10.29,42.46,RetF,0,,Hertz,,4,14.06,2-scars,,No,5,2,Yes,2-scars,,No,5,2,Yes,Both,Percus,Bothlats,15.93,2.07,,1,,,,7,Feather,,,,
J,A,36,,7154,Chert,Lt Purple,9.81,30.89,Flake,0,,Hertz,,,33.36,2-scars,,Yes,12,2,,2-scars,,Yes,12,2,,,,,,,,,,,,,Feather,,,,,34.53,8.09,2.85,1066.6317,0.894584419,,,,J,A,36,,7154,Chert,Lt Purple,9.81,30.89,Flake,0,,Hertz,,,33.36,2-scars,,Yes,12,2,,2-scars,,Yes,12,2,,,,,,,,,,,,,Feather,,,,
J,A,36,,7155,Chert,Brown,1.92,24.57,Flake-b,30,Angul,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,,14.61,4.55,,358.9677,1.681724846,,,,J,A,36,,7155,Chert,Brown,1.92,24.57,Flake-b,30,Angul,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,
J,A,36,,7156,Chert,Brown,0.31,11.85,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,,,,,,,,,,,,,Hinge,,,,,11.9,1.74,,141.015,0.995798319,,,,J,A,36,,7156,Chert,Brown,0.31,11.85,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,,,,,,,,,,,,,Hinge,,,,
J,A,36,,7157,Volcanic,Grey,2.17,10.48,Flake,80,Round,Bending,,,21.57,Single,,No,0,1,,Single,,No,0,1,,,,,,,,,,,,,Feather,,,,,19.63,8.18,8.75,205.7224,0.533876719,,,,J,A,36,,7157,Volcanic,Grey,2.17,10.48,Flake,80,Round,Bending,,,21.57,Single,,No,0,1,,Single,,No,0,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7158,Chert,Dk Brown,1.75,15.37,Flake-b,35,Angul,Hertz,Prox,,,,,No,2,,,,,No,2,,,,,,,,,1,,,,,Feather,,,,,11.29,10.13,,173.5273,1.361381754,,,,J,A,36,,7158,Chert,Dk Brown,1.75,15.37,Flake-b,35,Angul,Hertz,Prox,,,,,No,2,,,,,No,2,,,,,,,,,1,,,,,Feather,,,,
J,A,36,,7159,Chert,Grey,1.29,6.53,Flake,0,,Hertz,,,14.93,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,Feather,,,,,11.99,8.45,9.9,78.2947,0.544620517,,,,J,A,36,,7159,Chert,Grey,1.29,6.53,Flake,0,,Hertz,,,14.93,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7160,Chert,Orange,1.61,13.79,Flake,0,,Hertz,,,6.38,Single,,Yes,10,1,,Single,,Yes,10,1,,,,,,,,,,,,,Feather,,,,,32,4.17,1.48,441.28,0.4309375,,,,J,A,36,,7160,Chert,Orange,1.61,13.79,Flake,0,,Hertz,,,6.38,Single,,Yes,10,1,,Single,,Yes,10,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7161,Chert,Brown,5.64,22.38,Core,0,,,,,,,,,13,,,,,,13,,,,,,,,,1,,,4,,,,,,,19.48,10.9,,435.9624,1.148870637,,,,J,A,36,,7161,Chert,Brown,5.64,22.38,Core,0,,,,,,,,,13,,,,,,13,,,,,,,,,1,,,4,,,,,,
J,A,36,,7162,Chert,Orange,0.23,12.5,Flake-b,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,1,,,,,Feather,,,,,11.33,1.72,,141.625,1.103265666,,,,J,A,36,,7162,Chert,Orange,0.23,12.5,Flake-b,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,1,,,,,Feather,,,,
J,A,36,,7163,Chert,Brown,0.04,4.69,Flake,0,,Hertz,,,6.15,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,,7.32,0.96,1.62,34.3308,0.640710383,,,,J,A,36,,7163,Chert,Brown,0.04,4.69,Flake,0,,Hertz,,,6.15,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7164,Silcrete,Grey,0.15,11.46,Flake,0,,Hertz,,,6.5,2-scars,,No,1,2,,2-scars,,No,1,2,,,,,,,,,,,,,Feather,,,,,9.33,1.11,2.83,106.9218,1.22829582,,,,J,A,36,,7164,Silcrete,Grey,0.15,11.46,Flake,0,,Hertz,,,6.5,2-scars,,No,1,2,,2-scars,,No,1,2,,,,,,,,,,,,,Feather,,,,
J,A,36,,7165,Chert,Grey,0.7,15.8,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,,,,,,,,,,,,,Feather,,,,,13.98,2.98,,220.884,1.13018598,,,,J,A,36,,7165,Chert,Grey,0.7,15.8,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,,,,,,,,,,,,,Feather,,,,
J,A,36,,7166,Chert,Brown,0.23,7.79,Flake,0,,Hertz,,,5.92,Single,,No,5,1,,Single,,No,5,1,,,,,,,,,,,,,Feather,,,,,8.44,2.2,2.21,65.7476,0.922985782,,,,J,A,36,,7166,Chert,Brown,0.23,7.79,Flake,0,,Hertz,,,5.92,Single,,No,5,1,,Single,,No,5,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7167,Chert,Grey,0.54,13.57,Flake-b,0,,Hertz,Rmarg,,5.8,Single,,No,7,1,,Single,,No,7,1,,,,,,,,,,,,,Feather,,,,,9.14,3.08,2.37,124.0298,1.484682713,,,,J,A,36,,7167,Chert,Grey,0.54,13.57,Flake-b,0,,Hertz,Rmarg,,5.8,Single,,No,7,1,,Single,,No,7,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7168,Chert,Grey,0.51,14.12,Flake-b,0,,,Trans,,,,,,4,,,,,,4,,,,,,,,Dist,,,,,,Feather,,,,,8.35,4.46,,117.902,1.691017964,,,,J,A,36,,7168,Chert,Grey,0.51,14.12,Flake-b,0,,,Trans,,,,,,4,,,,,,4,,,,,,,,Dist,,,,,,Feather,,,,
J,A,36,,7169,Chert,Grey,2.13,12.56,Flake-b,0,,Hertz,Rmarg,,11.37,2-scars,,No,8,2,,2-scars,,No,8,2,,,,,,,,,,,,,Hinge,,,,,14.92,9.58,7.38,187.3952,0.841823056,,,,J,A,36,,7169,Chert,Grey,2.13,12.56,Flake-b,0,,Hertz,Rmarg,,11.37,2-scars,,No,8,2,,2-scars,,No,8,2,,,,,,,,,,,,,Hinge,,,,
J,A,36,,7170,Chert,Brown,0.05,7.57,Flake,0,,Hertz,,,2.51,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,Feather,,,,,6.82,1.26,1.19,51.6274,1.109970674,,,,J,A,36,,7170,Chert,Brown,0.05,7.57,Flake,0,,Hertz,,,2.51,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7171,Chert,Brown,0.49,15.69,Flake,0,,Hertz,,,2,Single,,Yes,8,1,,Single,,Yes,8,1,,,,,,,,,,,,,Feather,,,,,6.87,3.15,1.08,107.7903,2.283842795,,,,J,A,36,,7171,Chert,Brown,0.49,15.69,Flake,0,,Hertz,,,2,Single,,Yes,8,1,,Single,,Yes,8,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7172,Chert,Brown,0.03,7.03,Flake,0,,Hertz,,,3.19,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Step,,,,,6.11,0.79,0.84,42.9533,1.150572831,,,,J,A,36,,7172,Chert,Brown,0.03,7.03,Flake,0,,Hertz,,,3.19,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Step,,,,
J,A,36,,7173,Chert,Grey,0.46,14.65,Flake-b,0,,Hertz,Long,,5.13,Single,,No,2,1,,Single,,No,2,1,,,,,,,Rlat,,,,,,Feather,,,,,7.49,3.21,2.17,109.7285,1.955941255,,,,J,A,36,,7173,Chert,Grey,0.46,14.65,Flake-b,0,,Hertz,Long,,5.13,Single,,No,2,1,,Single,,No,2,1,,,,,,,Rlat,,,,,,Feather,,,,
J,A,36,,7174,Chert,Grey,1.84,20.65,Flake,0,,Bending,,,13.62,Single,,No,4,1,,Single,,No,4,1,,,,,,,,,1,,,,Feather,,,,,14.88,6.45,3.55,307.272,1.387768817,,,,J,A,36,,7174,Chert,Grey,1.84,20.65,Flake,0,,Bending,,,13.62,Single,,No,4,1,,Single,,No,4,1,,,,,,,,,1,,,,Feather,,,,
J,A,36,,7175,Chert,Dk Brown,0.52,12.38,Flake,0,,Hertz,,,2.73,Single,,Yes,11,1,,Single,,Yes,11,1,,,,,,,,,,,,,Feather,,,,,13.86,2.06,0.81,171.5868,0.893217893,,,,J,A,36,,7175,Chert,Dk Brown,0.52,12.38,Flake,0,,Hertz,,,2.73,Single,,Yes,11,1,,Single,,Yes,11,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7176,Chert,Grey,0.14,6.37,Flake,0,,Hertz,,,2.67,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,Feather,,,,,9.1,2.38,0.49,57.967,0.7,,,,J,A,36,,7176,Chert,Grey,0.14,6.37,Flake,0,,Hertz,,,2.67,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7177,Chert,Yellow,0.19,11.2,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,,,,,,,,,,,,,Feather,,,,,8.02,2.29,,89.824,1.396508728,,,,J,A,36,,7177,Chert,Yellow,0.19,11.2,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,,,,,,,,,,,,,Feather,,,,
J,A,36,,7178,Chert,Brown,0.08,6.34,FFrag,0,,,Both,,,,,,1,,,,,,1,,,,,,,,Dist,1,,,,,Feather,,,,,7.16,1.56,,45.3944,0.88547486,,,,J,A,36,,7178,Chert,Brown,0.08,6.34,FFrag,0,,,Both,,,,,,1,,,,,,1,,,,,,,,Dist,1,,,,,Feather,,,,
J,A,36,,7179,Chert,White,0.05,5.4,Flake,0,,Hertz,,,,Partcoll,,No,3,,,Partcoll,,No,3,,,,,,,,,,,,,,Feather,,,,,5.3,2.1,,28.62,1.018867925,,,,J,A,36,,7179,Chert,White,0.05,5.4,Flake,0,,Hertz,,,,Partcoll,,No,3,,,Partcoll,,No,3,,,,,,,,,,,,,,Feather,,,,
J,A,36,,7180,Chert,Grey,0.04,3.62,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Hinge,,,,,6.72,1.38,,24.3264,0.538690476,,,,J,A,36,,7180,Chert,Grey,0.04,3.62,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Hinge,,,,
J,A,36,,7181,Chert,Brown,0.12,3.83,Flake-b,0,,Hertz,Rmarg,,4.59,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,,7.79,4.03,3.98,29.8357,0.491655969,,,,J,A,36,,7181,Chert,Brown,0.12,3.83,Flake-b,0,,Hertz,Rmarg,,4.59,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7182,Chert,Dk Brown,0.01,2.33,Flake-b,0,,Hertz,Trans,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,Prox,,,,,,,,,,,6.63,1.29,,15.4479,0.351432881,,,,J,A,36,,7182,Chert,Dk Brown,0.01,2.33,Flake-b,0,,Hertz,Trans,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,Prox,,,,,,,,,,
J,A,36,,7183,Chert,Brown,0.02,8.04,Flake,0,,Hertz,,,,Partcoll,,Yes,3,,,Partcoll,,Yes,3,,,,,,,,,,,,,,Feather,,,,,3.6,0.83,,28.944,2.233333333,,,,J,A,36,,7183,Chert,Brown,0.02,8.04,Flake,0,,Hertz,,,,Partcoll,,Yes,3,,,Partcoll,,Yes,3,,,,,,,,,,,,,,Feather,,,,
J,A,36,,7184,Chert,Lt Brown,0.12,6.91,Flake,0,,Hertz,,,13.45,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,,,,,,,,1,,,,,Feather,,,,,13.63,1.98,1.84,94.1833,0.506969919,,,,J,A,36,,7184,Chert,Lt Brown,0.12,6.91,Flake,0,,Hertz,,,13.45,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,,,,,,,,1,,,,,Feather,,,,
J,A,36,,7185,Chert,Orange,0.01,3.25,FFrag,0,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,5.51,0.99,,17.9075,0.589836661,,,,J,A,36,,7185,Chert,Orange,0.01,3.25,FFrag,0,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,
J,A,36,,7186,Chert,Brown,0.01,4.95,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,,,,,,,,,,,,,Feather,,,,,2.36,0.85,,11.682,2.097457627,,,,J,A,36,,7186,Chert,Brown,0.01,4.95,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,,,,,,,,,,,,,Feather,,,,
J,A,36,,7187,Chert,Cream,0.23,10.32,Flake,0,,Hertz,,,6.1,Single,,No,4,1,,Single,,No,4,1,,,,,,,,,,,,,Feather,,,,,8.85,2.96,2.22,91.332,1.166101695,,,,J,A,36,,7187,Chert,Cream,0.23,10.32,Flake,0,,Hertz,,,6.1,Single,,No,4,1,,Single,,No,4,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7188,Chert,Grey,0.01,3.55,Flake,15,Round,Hertz,,,3.16,Cort,,No,3,0,,Cort,,No,3,0,,,,,,,,,,,,,Feather,,,,,4.38,1.1,1.47,15.549,0.810502283,,,,J,A,36,,7188,Chert,Grey,0.01,3.55,Flake,15,Round,Hertz,,,3.16,Cort,,No,3,0,,Cort,,No,3,0,,,,,,,,,,,,,Feather,,,,
J,A,36,,7189,Chert,Pink,0.01,3.26,Flake,0,,Hertz,,,,Focal,,Yes,1,,,Focal,,Yes,1,,,,,,,,,,,,,,Hinge,,,,,3.35,0.33,,10.921,0.973134328,,,,J,A,36,,7189,Chert,Pink,0.01,3.26,Flake,0,,Hertz,,,,Focal,,Yes,1,,,Focal,,Yes,1,,,,,,,,,,,,,,Hinge,,,,
J,A,36,,7190,Chert,Grey,0.01,3.54,Flake-b,0,,Hertz,Rmarg,,1.87,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Feather,,,,,2.54,0.75,0.84,8.9916,1.393700787,,,,J,A,36,,7190,Chert,Grey,0.01,3.54,Flake-b,0,,Hertz,Rmarg,,1.87,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7191,Chert,Lt Brown,0.01,4.37,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,,5.99,0.67,,26.1763,0.729549249,,,,J,A,36,,7191,Chert,Lt Brown,0.01,4.37,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,
J,A,36,,7192,Chert,Dk Brown,0.11,12.41,Flake,0,,Hertz,,,2.79,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,1,,,,,Feather,,,,,6.72,1.99,1.61,83.3952,1.84672619,,,,J,A,36,,7192,Chert,Dk Brown,0.11,12.41,Flake,0,,Hertz,,,2.79,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,1,,,,,Feather,,,,
J,A,36,,7193,Chert,Lt Brown,0.04,4.81,Flake-b,0,,Bending,Trans,,1.62,Single,,No,2,1,,Single,,No,2,1,,,,,,,Prox,,,,,,,,,,,5.43,1.3,0.7,26.1183,0.885819521,,,,J,A,36,,7193,Chert,Lt Brown,0.04,4.81,Flake-b,0,,Bending,Trans,,1.62,Single,,No,2,1,,Single,,No,2,1,,,,,,,Prox,,,,,,,,,,
J,A,36,,7194,Chert,Dk Brown,0.02,4.64,Flake-b,0,,,Trans,,,,,,4,,,,,,4,,,,,,,,Dist,1,,,,,Feather,,,,,4.56,0.74,,21.1584,1.01754386,,,,J,A,36,,7194,Chert,Dk Brown,0.02,4.64,Flake-b,0,,,Trans,,,,,,4,,,,,,4,,,,,,,,Dist,1,,,,,Feather,,,,
J,A,36,,7195,Chert,Lt Brown,0.59,10.15,Flake,0,,Hertz,,,4.92,Single,,Yes,9,1,,Single,,Yes,9,1,,,,,,,,,,,,,Feather,,,,,16.11,3.4,1.27,163.5165,0.630043451,,,,J,A,36,,7195,Chert,Lt Brown,0.59,10.15,Flake,0,,Hertz,,,4.92,Single,,Yes,9,1,,Single,,Yes,9,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7196,Chert,White,0.04,6.6,Flake,0,,Hertz,,,2.52,Single,,No,2,1,,Single,,No,2,1,,,,,,,,1,,,,,Feather,,,,,5.02,1.12,1.04,33.132,1.314741036,,,,J,A,36,,7196,Chert,White,0.04,6.6,Flake,0,,Hertz,,,2.52,Single,,No,2,1,,Single,,No,2,1,,,,,,,,1,,,,,Feather,,,,
J,A,36,,7197,Chert,Red,0.01,5.67,Flake-b,0,,,Prox,,,Coll,,Yes,5,,,Coll,,Yes,5,,,,,,,,,,,,,,Feather,,,,,5.38,0.78,,30.5046,1.053903346,,,,J,A,36,,7197,Chert,Red,0.01,5.67,Flake-b,0,,,Prox,,,Coll,,Yes,5,,,Coll,,Yes,5,,,,,,,,,,,,,,Feather,,,,
J,A,36,,7198,Chert,Brown,0.19,5.02,RetF,0,,Hertz,,3,3.34,Single,,Yes,6,1,Yes,Single,,Yes,6,1,Yes,V-D,Percus,Dist,,,,,,,,1,Retouched,,,,,14.49,3,1.28,72.7398,0.346445825,,,,J,A,36,,7198,Chert,Brown,0.19,5.02,RetF,0,,Hertz,,3,3.34,Single,,Yes,6,1,Yes,Single,,Yes,6,1,Yes,V-D,Percus,Dist,,,,,,,,1,Retouched,,,,
J,A,36,,7199,Chert,Grey,0.18,7.1,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,,8.93,2.12,,63.403,0.795072788,,,,J,A,36,,7199,Chert,Grey,0.18,7.1,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,
J,A,36,,7200,Chert,Peach,0.01,5.52,Flake-b,0,,Bending,Dist,,2.63,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,Prox,,,,,,,,,,,2.96,0.75,1.02,16.3392,1.864864865,,,,J,A,36,,7200,Chert,Peach,0.01,5.52,Flake-b,0,,Bending,Dist,,2.63,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,Prox,,,,,,,,,,
J,A,36,,7201,Chert,Red,0.01,3.98,Flake,0,,Hertz,,,,Focal,,Yes,7,,,Focal,,Yes,7,,,,,,,,,,,,,,Feather,,,,,3.73,1.79,,14.8454,1.067024129,,,,J,A,36,,7201,Chert,Red,0.01,3.98,Flake,0,,Hertz,,,,Focal,,Yes,7,,,Focal,,Yes,7,,,,,,,,,,,,,,Feather,,,,
J,A,36,,7202,Chert,Peach,0.07,7.8,Flake,0,,Bending,,,4.76,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,Feather,,,,,7.39,0.87,0.66,57.642,1.055480379,,,,J,A,36,,7202,Chert,Peach,0.07,7.8,Flake,0,,Bending,,,4.76,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,Feather,,,,
J,A,36,,7203,Chert,Dk Brown,0.01,3.57,Flake,0,,Hertz,,,2.38,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Hinge,,,,,4.31,0.31,0.53,15.3867,0.828306265,,,,J,A,36,,7203,Chert,Dk Brown,0.01,3.57,Flake,0,,Hertz,,,2.38,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Hinge,,,,
J,A,36,,7204,Chert,Lt Brown,0.23,5.6,Flake-b,0,,,Trans,,,,,,1,,,,,,1,,,,,,,,Dist,,,,,,Hinge,,,,,11.89,1.61,,66.584,0.47098402,,,,J,A,36,,7204,Chert,Lt Brown,0.23,5.6,Flake-b,0,,,Trans,,,,,,1,,,,,,1,,,,,,,,Dist,,,,,,Hinge,,,,
J,A,36,,7205,Chert,Pink,0.38,12.09,Flake-b,0,,Hertz,Dist,,4.63,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,,,,,,10.09,1.94,2.38,121.9881,1.198216056,,,,J,A,36,,7205,Chert,Pink,0.38,12.09,Flake-b,0,,Hertz,Dist,,4.63,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,,,,,
J,A,36,,7206,Chert,Brown,0.01,2.92,Flake,0,,Bending,,,4.89,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Hinge,,,,,4.95,1.25,1.5,14.454,0.58989899,,,,J,A,36,,7206,Chert,Brown,0.01,2.92,Flake,0,,Bending,,,4.89,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Hinge,,,,
